entity_type,json_key,edm_prefix,edm_iri,record_count,coverage_pct,rda_iri,rda_label,wemi_level,match_method,in_mocho
Agent,altLabel,agent,http://www.europeana.eu/schemas/edm/altLabel,422026,365.61,,,,unmatched,False
Agent,begin,edm,http://www.europeana.eu/schemas/edm/begin,422026,365.61,,,,unmatched,False
Agent,biographicalInformation,agent,http://www.europeana.eu/schemas/edm/biographicalInformation,422026,365.61,,,,unmatched,False
Agent,date,dc,http://purl.org/dc/elements/1.1/date,422026,365.61,http://rdaregistry.info/Elements/a/P50039,has date of conference,Agent,via_dct_map,True
Agent,date,dc,http://purl.org/dc/elements/1.1/date,422026,365.61,http://rdaregistry.info/Elements/e/P20004,has date of capture,Expression,via_dct_map,True
Agent,date,dc,http://purl.org/dc/elements/1.1/date,422026,365.61,http://rdaregistry.info/Elements/e/P20214,has date of expression,Expression,via_dct_map,True
Agent,date,dc,http://purl.org/dc/elements/1.1/date,422026,365.61,http://rdaregistry.info/Elements/m/P30278,has date of manifestation,Manifestation,via_dct_map,True
Agent,date,dc,http://purl.org/dc/elements/1.1/date,422026,365.61,http://rdaregistry.info/Elements/w/P10350,has date of capture of representative expression,Work,via_dct_map,True
Agent,dateOfBirth,agent,http://www.europeana.eu/schemas/edm/dateOfBirth,422026,365.61,,,,unmatched,False
Agent,dateOfDeath,agent,http://www.europeana.eu/schemas/edm/dateOfDeath,422026,365.61,,,,unmatched,False
Agent,dateOfEstablishment,agent,http://www.europeana.eu/schemas/edm/dateOfEstablishment,422026,365.61,,,,unmatched,False
Agent,dateOfTermination,agent,http://www.europeana.eu/schemas/edm/dateOfTermination,422026,365.61,,,,unmatched,False
Agent,end,edm,http://www.europeana.eu/schemas/edm/end,422026,365.61,,,,unmatched,False
Agent,gender,agent,http://www.europeana.eu/schemas/edm/gender,422026,365.61,,,,unmatched,False
Agent,hasMet,edm,http://www.europeana.eu/schemas/edm/hasMet,422026,365.61,,,,unmatched,False
Agent,hasPart,dcterms,http://purl.org/dc/terms/hasPart,422026,365.61,http://rdaregistry.info/Elements/e/P20145,has part expression,Expression,via_dct_map,True
Agent,hasPart,dcterms,http://purl.org/dc/terms/hasPart,422026,365.61,http://rdaregistry.info/Elements/m/P30033,has part manifestation,Manifestation,via_dct_map,True
Agent,hasPart,dcterms,http://purl.org/dc/terms/hasPart,422026,365.61,http://rdaregistry.info/Elements/w/P10147,has part work,Work,via_dct_map,True
Agent,identifier,dc,http://purl.org/dc/elements/1.1/identifier,422026,365.61,,,,unmatched,False
Agent,isPartOf,dcterms,http://purl.org/dc/terms/isPartOf,422026,365.61,http://rdaregistry.info/Elements/e/P20074,is part of expression,Expression,via_dct_map,True
Agent,isPartOf,dcterms,http://purl.org/dc/terms/isPartOf,422026,365.61,http://rdaregistry.info/Elements/m/P30020,is part of manifestation,Manifestation,via_dct_map,True
Agent,isPartOf,dcterms,http://purl.org/dc/terms/isPartOf,422026,365.61,http://rdaregistry.info/Elements/w/P10019,is part of work,Work,via_dct_map,True
Agent,isRelatedTo,edm,http://www.europeana.eu/schemas/edm/isRelatedTo,422026,365.61,,,,unmatched,False
Agent,name,agent,http://www.europeana.eu/schemas/edm/name,422026,365.61,,,,unmatched,False
Agent,note,skos,http://www.w3.org/2004/02/skos/core#note,422026,365.61,,,,unmatched,False
Agent,placeOfBirth,agent,http://www.europeana.eu/schemas/edm/placeOfBirth,422026,365.61,,,,unmatched,False
Agent,placeOfDeath,agent,http://www.europeana.eu/schemas/edm/placeOfDeath,422026,365.61,,,,unmatched,False
Agent,prefLabel,skos,http://www.w3.org/2004/02/skos/core#prefLabel,422026,365.61,,,,unmatched,False
Agent,professionOrOccupation,agent,http://www.europeana.eu/schemas/edm/professionOrOccupation,422026,365.61,,,,unmatched,False
Agent,sameAs,agent,http://www.europeana.eu/schemas/edm/sameAs,422026,365.61,,,,unmatched,False
Agent,type,dc,http://purl.org/dc/elements/1.1/type,422026,365.61,http://rdaregistry.info/Elements/e/P20001,has content type,Expression,via_dct_map,True
Agent,type,dc,http://purl.org/dc/elements/1.1/type,422026,365.61,http://rdaregistry.info/Elements/e/P20331,has category of expression,Expression,via_dct_map,True
Agent,type,dc,http://purl.org/dc/elements/1.1/type,422026,365.61,http://rdaregistry.info/Elements/i/P40096,has category of item,Item,via_dct_map,True
Agent,type,dc,http://purl.org/dc/elements/1.1/type,422026,365.61,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,Manifestation,via_dct_map,True
Agent,type,dc,http://purl.org/dc/elements/1.1/type,422026,365.61,http://rdaregistry.info/Elements/m/P30452,has accessibility content,Manifestation,via_dct_map,True
Agent,type,dc,http://purl.org/dc/elements/1.1/type,422026,365.61,http://rdaregistry.info/Elements/m/P30453,has illustrative content,Manifestation,via_dct_map,True
Agent,type,dc,http://purl.org/dc/elements/1.1/type,422026,365.61,http://rdaregistry.info/Elements/m/P30454,has sound content,Manifestation,via_dct_map,True
Agent,type,dc,http://purl.org/dc/elements/1.1/type,422026,365.61,http://rdaregistry.info/Elements/m/P30455,has supplementary content,Manifestation,via_dct_map,True
Agent,type,dc,http://purl.org/dc/elements/1.1/type,422026,365.61,http://rdaregistry.info/Elements/m/P30456,has colour content,Manifestation,via_dct_map,True
Agent,type,dc,http://purl.org/dc/elements/1.1/type,422026,365.61,http://rdaregistry.info/Elements/w/P10004,has category of work,Work,via_dct_map,True
Agent,type,dc,http://purl.org/dc/elements/1.1/type,422026,365.61,http://rdaregistry.info/Elements/w/P10349,has content type of representative expression,Work,via_dct_map,True
Agent,wasPresentAt,edm,http://www.europeana.eu/schemas/edm/wasPresentAt,422026,365.61,,,,unmatched,False
Aggregation,aggregatedCHO,edm,http://www.europeana.eu/schemas/edm/aggregatedCHO,115432,100.0,,,,unmatched,False
Aggregation,aggregator,ddb,http://www.deutsche-digitale-bibliothek.de/edm/aggregator,115432,100.0,,,,unmatched,False
Aggregation,dataProvider,edm,http://www.europeana.eu/schemas/edm/dataProvider,115432,100.0,,,,unmatched,False
Aggregation,dcTermsRights,dcterms,http://purl.org/dc/terms/rights,115432,100.0,http://rdaregistry.info/Elements/i/P40048,has restriction on use of item,Item,via_dct_map,True
Aggregation,dcTermsRights,dcterms,http://purl.org/dc/terms/rights,115432,100.0,http://rdaregistry.info/Elements/m/P30146,has restriction on use of manifestation,Manifestation,via_dct_map,True
Aggregation,edmRights,dcterms,http://purl.org/dc/terms/rights,115432,100.0,http://rdaregistry.info/Elements/i/P40048,has restriction on use of item,Item,via_dct_map,True
Aggregation,edmRights,dcterms,http://purl.org/dc/terms/rights,115432,100.0,http://rdaregistry.info/Elements/m/P30146,has restriction on use of manifestation,Manifestation,via_dct_map,True
Aggregation,hasView,edm,http://www.europeana.eu/schemas/edm/hasView,115432,100.0,,,,unmatched,False
Aggregation,isShownAt,edm,http://www.europeana.eu/schemas/edm/isShownAt,115432,100.0,,,,unmatched,False
Aggregation,isShownBy,edm,http://www.europeana.eu/schemas/edm/isShownBy,115432,100.0,,,,unmatched,False
Aggregation,object,edm,http://www.europeana.eu/schemas/edm/object,115432,100.0,,,,unmatched,False
Aggregation,provider,edm,http://www.europeana.eu/schemas/edm/provider,115432,100.0,,,,unmatched,False
Concept,notation,skos,http://www.w3.org/2004/02/skos/core#notation,717638,621.7,,,,unmatched,False
Concept,prefLabel,skos,http://www.w3.org/2004/02/skos/core#prefLabel,717638,621.7,,,,unmatched,False
Event,P11_had_participant,crm,http://www.cidoc-crm.org/rdfs/cidoc-crm#P11_had_participant,158407,137.23,,,,unmatched,False
Event,happenedAt,edm,http://www.europeana.eu/schemas/edm/happenedAt,158407,137.23,,,,unmatched,False
Event,hasType,edm,http://www.europeana.eu/schemas/edm/hasType,158407,137.23,,,,unmatched,False
Event,occuredAt,,,158407,137.23,,,,unmatched,False
PhysicalThing,aggregationEntity,ddb,http://www.deutsche-digitale-bibliothek.de/edm/aggregationEntity,55771,48.32,,,,unmatched,False
PhysicalThing,hierarchyPosition,ddb,http://www.deutsche-digitale-bibliothek.de/edm/hierarchyPosition,53861,46.66,,,,unmatched,False
PhysicalThing,hierarchyType,ddb,http://www.deutsche-digitale-bibliothek.de/edm/hierarchyType,55771,48.32,,,,unmatched,False
PhysicalThing,isPartOf,dcterms,http://purl.org/dc/terms/isPartOf,54812,47.48,http://rdaregistry.info/Elements/e/P20074,is part of expression,Expression,via_dct_map,True
PhysicalThing,isPartOf,dcterms,http://purl.org/dc/terms/isPartOf,54812,47.48,http://rdaregistry.info/Elements/m/P30020,is part of manifestation,Manifestation,via_dct_map,True
PhysicalThing,isPartOf,dcterms,http://purl.org/dc/terms/isPartOf,54812,47.48,http://rdaregistry.info/Elements/w/P10019,is part of work,Work,via_dct_map,True
PhysicalThing,title,dc,http://purl.org/dc/elements/1.1/title,55771,48.32,http://rdaregistry.info/Elements/e/P20310,has access point for expression,Expression,via_dct_map,True
PhysicalThing,title,dc,http://purl.org/dc/elements/1.1/title,55771,48.32,http://rdaregistry.info/Elements/e/P20312,has title of expression,Expression,via_dct_map,True
PhysicalThing,title,dc,http://purl.org/dc/elements/1.1/title,55771,48.32,http://rdaregistry.info/Elements/e/P20313,has authorized access point for expression,Expression,via_dct_map,True
PhysicalThing,title,dc,http://purl.org/dc/elements/1.1/title,55771,48.32,http://rdaregistry.info/Elements/e/P20314,has variant access point for expression,Expression,via_dct_map,True
PhysicalThing,title,dc,http://purl.org/dc/elements/1.1/title,55771,48.32,http://rdaregistry.info/Elements/e/P20315,has preferred title of expression,Expression,via_dct_map,True
PhysicalThing,title,dc,http://purl.org/dc/elements/1.1/title,55771,48.32,http://rdaregistry.info/Elements/e/P20316,has variant title of expression,Expression,via_dct_map,True
PhysicalThing,title,dc,http://purl.org/dc/elements/1.1/title,55771,48.32,http://rdaregistry.info/Elements/i/P40080,has access point for item,Item,via_dct_map,True
PhysicalThing,title,dc,http://purl.org/dc/elements/1.1/title,55771,48.32,http://rdaregistry.info/Elements/i/P40082,has title of item,Item,via_dct_map,True
PhysicalThing,title,dc,http://purl.org/dc/elements/1.1/title,55771,48.32,http://rdaregistry.info/Elements/i/P40083,has authorized access point for item,Item,via_dct_map,True
PhysicalThing,title,dc,http://purl.org/dc/elements/1.1/title,55771,48.32,http://rdaregistry.info/Elements/i/P40084,has variant access point for item,Item,via_dct_map,True
PhysicalThing,title,dc,http://purl.org/dc/elements/1.1/title,55771,48.32,http://rdaregistry.info/Elements/i/P40085,has preferred title of item,Item,via_dct_map,True
PhysicalThing,title,dc,http://purl.org/dc/elements/1.1/title,55771,48.32,http://rdaregistry.info/Elements/i/P40086,has variant title of item,Item,via_dct_map,True
PhysicalThing,title,dc,http://purl.org/dc/elements/1.1/title,55771,48.32,http://rdaregistry.info/Elements/m/P30128,has variant title of manifestation,Manifestation,via_dct_map,True
PhysicalThing,title,dc,http://purl.org/dc/elements/1.1/title,55771,48.32,http://rdaregistry.info/Elements/m/P30134,has title of manifestation,Manifestation,via_dct_map,True
PhysicalThing,title,dc,http://purl.org/dc/elements/1.1/title,55771,48.32,http://rdaregistry.info/Elements/m/P30156,has title proper,Manifestation,via_dct_map,True
PhysicalThing,title,dc,http://purl.org/dc/elements/1.1/title,55771,48.32,http://rdaregistry.info/Elements/m/P30157,has title of series,Manifestation,via_dct_map,True
PhysicalThing,title,dc,http://purl.org/dc/elements/1.1/title,55771,48.32,http://rdaregistry.info/Elements/m/P30203,has parallel title proper,Manifestation,via_dct_map,True
PhysicalThing,title,dc,http://purl.org/dc/elements/1.1/title,55771,48.32,http://rdaregistry.info/Elements/m/P30276,has access point for manifestation,Manifestation,via_dct_map,True
PhysicalThing,title,dc,http://purl.org/dc/elements/1.1/title,55771,48.32,http://rdaregistry.info/Elements/m/P30294,has authorized access point for manifestation,Manifestation,via_dct_map,True
PhysicalThing,title,dc,http://purl.org/dc/elements/1.1/title,55771,48.32,http://rdaregistry.info/Elements/m/P30295,has variant access point for manifestation,Manifestation,via_dct_map,True
PhysicalThing,title,dc,http://purl.org/dc/elements/1.1/title,55771,48.32,http://rdaregistry.info/Elements/w/P10086,has variant title of work,Work,via_dct_map,True
PhysicalThing,title,dc,http://purl.org/dc/elements/1.1/title,55771,48.32,http://rdaregistry.info/Elements/w/P10088,has title of work,Work,via_dct_map,True
PhysicalThing,title,dc,http://purl.org/dc/elements/1.1/title,55771,48.32,http://rdaregistry.info/Elements/w/P10223,has preferred title of work,Work,via_dct_map,True
PhysicalThing,title,dc,http://purl.org/dc/elements/1.1/title,55771,48.32,http://rdaregistry.info/Elements/w/P10328,has access point for work,Work,via_dct_map,True
PhysicalThing,title,dc,http://purl.org/dc/elements/1.1/title,55771,48.32,http://rdaregistry.info/Elements/w/P10331,has authorized access point for work,Work,via_dct_map,True
PhysicalThing,title,dc,http://purl.org/dc/elements/1.1/title,55771,48.32,http://rdaregistry.info/Elements/w/P10332,has variant access point for work,Work,via_dct_map,True
PhysicalThing,title,dc,http://purl.org/dc/elements/1.1/title,55771,48.32,http://rdaregistry.info/Elements/w/P10367,has key title,Work,via_dct_map,True
PhysicalThing,title,dc,http://purl.org/dc/elements/1.1/title,55771,48.32,http://rdaregistry.info/Elements/w/P10401,has authorized access point for work group,Work,via_dct_map,True
Place,alt,place,http://www.w3.org/2003/01/geo/wgs84_pos#alt,118088,102.3,,,,unmatched,False
Place,altLabel,place,http://www.w3.org/2003/01/geo/wgs84_pos#altLabel,118088,102.3,,,,unmatched,False
Place,hasPart,dcterms,http://purl.org/dc/terms/hasPart,118088,102.3,http://rdaregistry.info/Elements/e/P20145,has part expression,Expression,via_dct_map,True
Place,hasPart,dcterms,http://purl.org/dc/terms/hasPart,118088,102.3,http://rdaregistry.info/Elements/m/P30033,has part manifestation,Manifestation,via_dct_map,True
Place,hasPart,dcterms,http://purl.org/dc/terms/hasPart,118088,102.3,http://rdaregistry.info/Elements/w/P10147,has part work,Work,via_dct_map,True
Place,isNextInSequence,edm,http://www.europeana.eu/schemas/edm/isNextInSequence,118088,102.3,,,,unmatched,False
Place,isPartOf,dcterms,http://purl.org/dc/terms/isPartOf,118088,102.3,http://rdaregistry.info/Elements/e/P20074,is part of expression,Expression,via_dct_map,True
Place,isPartOf,dcterms,http://purl.org/dc/terms/isPartOf,118088,102.3,http://rdaregistry.info/Elements/m/P30020,is part of manifestation,Manifestation,via_dct_map,True
Place,isPartOf,dcterms,http://purl.org/dc/terms/isPartOf,118088,102.3,http://rdaregistry.info/Elements/w/P10019,is part of work,Work,via_dct_map,True
Place,lat,geo1,http://www.w3.org/2003/01/geo/wgs84_pos#lat,118088,102.3,,,,unmatched,False
Place,long,geo1,http://www.w3.org/2003/01/geo/wgs84_pos#long,118088,102.3,,,,unmatched,False
Place,note,skos,http://www.w3.org/2004/02/skos/core#note,118088,102.3,,,,unmatched,False
Place,prefLabel,skos,http://www.w3.org/2004/02/skos/core#prefLabel,118088,102.3,,,,unmatched,False
Place,sameAs,place,http://www.w3.org/2003/01/geo/wgs84_pos#sameAs,118088,102.3,,,,unmatched,False
Place,type,dc,http://purl.org/dc/elements/1.1/type,118088,102.3,http://rdaregistry.info/Elements/e/P20001,has content type,Expression,via_dct_map,True
Place,type,dc,http://purl.org/dc/elements/1.1/type,118088,102.3,http://rdaregistry.info/Elements/e/P20331,has category of expression,Expression,via_dct_map,True
Place,type,dc,http://purl.org/dc/elements/1.1/type,118088,102.3,http://rdaregistry.info/Elements/i/P40096,has category of item,Item,via_dct_map,True
Place,type,dc,http://purl.org/dc/elements/1.1/type,118088,102.3,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,Manifestation,via_dct_map,True
Place,type,dc,http://purl.org/dc/elements/1.1/type,118088,102.3,http://rdaregistry.info/Elements/m/P30452,has accessibility content,Manifestation,via_dct_map,True
Place,type,dc,http://purl.org/dc/elements/1.1/type,118088,102.3,http://rdaregistry.info/Elements/m/P30453,has illustrative content,Manifestation,via_dct_map,True
Place,type,dc,http://purl.org/dc/elements/1.1/type,118088,102.3,http://rdaregistry.info/Elements/m/P30454,has sound content,Manifestation,via_dct_map,True
Place,type,dc,http://purl.org/dc/elements/1.1/type,118088,102.3,http://rdaregistry.info/Elements/m/P30455,has supplementary content,Manifestation,via_dct_map,True
Place,type,dc,http://purl.org/dc/elements/1.1/type,118088,102.3,http://rdaregistry.info/Elements/m/P30456,has colour content,Manifestation,via_dct_map,True
Place,type,dc,http://purl.org/dc/elements/1.1/type,118088,102.3,http://rdaregistry.info/Elements/w/P10004,has category of work,Work,via_dct_map,True
Place,type,dc,http://purl.org/dc/elements/1.1/type,118088,102.3,http://rdaregistry.info/Elements/w/P10349,has content type of representative expression,Work,via_dct_map,True
ProvidedCHO,aggregationEntity,ddb,http://www.deutsche-digitale-bibliothek.de/edm/aggregationEntity,76855,66.58,,,,unmatched,False
ProvidedCHO,alternative,dcterms,http://purl.org/dc/terms/alternative,6048,5.24,http://rdaregistry.info/Elements/m/P30131,has abbreviated title,Manifestation,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20011,has conductor agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20012,has actor agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20013,has onscreen presenter agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20014,has dancer agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20015,has instructor agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20016,has host agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20017,has moderator agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20018,has puppeteer agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20019,has panelist agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20020,has instrumentalist agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20021,has commentator agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20022,has narrator agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20023,has storyteller agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20024,has speaker agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20025,has singer agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20028,has animator agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20029,has arranger agent of music,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20031,has stage director agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20032,has interviewer agent of expression,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20033,has draftsman agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20034,has transcriber agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20035,has musical director agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20036,has costume designer agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20037,has translator agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20038,has art director agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20039,has performer agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20040,has court reporter agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20047,has interviewee agent of expression,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20049,has abridger agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20050,has recording engineer agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20052,has recordist agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20053,has creator agent of expression,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20054,has presenter agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20055,has editor agent of moving image work,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20056,has production designer agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20058,has minute taker agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20070,has voice actor agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20257,has visual effects provider agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20258,has special effects provider agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20259,has letterer agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20276,has sound designer agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20277,has lighting designer agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20279,has onscreen participant agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20280,has software developer agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20283,has colourist agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20284,has makeup artist agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20285,has choral conductor agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20286,has instrumental conductor agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20287,has censor agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20289,has restorationist agent of expression,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20292,has audio engineer agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20293,has mixing engineer agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20294,has music programmer agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20295,has dubbing director agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20296,has DJ agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20327,has reviser agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20328,has contributor agent to amalgamation,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20329,has contributor agent to performance,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20330,has editor agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20336,has choral conductor person,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20337,has interviewer person of expression,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20338,has editor person,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20339,has draftsman person,Expression,via_dct_map,True
