mediatype_label,sector_label,record_id,dc_type_de,match_level,cho_class,source_vocab,note,mediatype,sector
Photo,Others,http://www.deutsche-digitale-bibliothek.de/item/3WBR2N3GRCSKLCLO64QBF7XU6QZ5TVJC,Schwarzweißfotografie,exact,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,mocho,mocho:Manifestation explicit,http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte007
Photo,Others,http://www.deutsche-digitale-bibliothek.de/item/4BYDCG2FOO27JLTH7Z5U6GNJFSXYGA26,Schwarzweißfotografie,exact,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,mocho,mocho:Manifestation explicit,http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte007
Photo,Others,http://www.deutsche-digitale-bibliothek.de/item/4WLAFKUVL3R6HP66RDQZFFENWHZDRKE4,Schwarzweißfotografie,exact,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,mocho,mocho:Manifestation explicit,http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte007
Photo,Research,http://www.deutsche-digitale-bibliothek.de/item/23VQJWYUTEWY6P6ZTKRXAHZKBAZDL7TZ,Ansichtskarte / Motivkarte,exact,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,mocho,mocho:Manifestation explicit,http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004
Photo,Research,http://www.deutsche-digitale-bibliothek.de/item/25C4BKLCXEHVIKHHTRPM27SDT35I2TVA,Gemälde,exact,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,mocho,mocho:Manifestation explicit,http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004
Photo,Research,http://www.deutsche-digitale-bibliothek.de/item/23C3YUD4YGFV5MVZCPVLGSCXMSMUXZFR,Häckel,exact,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,mocho,mocho:Manifestation explicit,http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004
Photo,Research,http://www.deutsche-digitale-bibliothek.de/item/23MBRVVDUHBFZNDCTK4SQM7KROKGVGNF,Streetart,exact,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,mocho,mocho:Manifestation explicit,http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004
Photo,Research,http://www.deutsche-digitale-bibliothek.de/item/26LIMC2RL7UBHRGYXGXKRWFR2MQXW3K7,Universitätsinstitut,exact,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#ImmovableWork,mocho,W-slot (replaces mocho:Manifestation); M-slot=—,http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004
Text,Archive,http://www.deutsche-digitale-bibliothek.de/item/222SF6AM6ZCXSJTNREHJUCX5SRTJDBK7,Dokument,any-mediatype,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,fabio,D9 fallback,http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte001
Text,Archive,http://www.deutsche-digitale-bibliothek.de/item/2247QJNIJYOPWSC3FR23HPB57CGJEJAB,Dokument,any-mediatype,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,fabio,D9 fallback,http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte001
Text,Archive,http://www.deutsche-digitale-bibliothek.de/item/224WMDCYFJEMGXL5T6PIC23L34IBXL5A,Dokument,any-mediatype,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,fabio,D9 fallback,http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte001
Text,Archive,http://www.deutsche-digitale-bibliothek.de/item/2257KEJVCMOXBSMC7JHV2NZGJ7VVH7FB,Dokument,any-mediatype,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,fabio,D9 fallback,http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte001
Text,Archive,http://www.deutsche-digitale-bibliothek.de/item/225LOCJZSZLTA4DCUBFIHG72SPN7JTQZ,Dokument,any-mediatype,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,fabio,D9 fallback,http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte001
Text,Library,http://www.deutsche-digitale-bibliothek.de/item/22E2JOKC5LZSDCUA2QX5DPOVMRUPGWHW,Abschnitt,any-mediatype,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,fabio,D9 fallback,http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002
Text,Library,http://www.deutsche-digitale-bibliothek.de/item/223ZWIZMKRPEKXZ567L5J3NCOK7QHZQF,Arbeitspapier,any-mediatype,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,fabio,D9 fallback,http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002
Text,Library,http://www.deutsche-digitale-bibliothek.de/item/2275O476XXIABGEBHVIVRWCQMCP344SF,Arbeitspapier,any-mediatype,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,fabio,D9 fallback,http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002
Text,Library,http://www.deutsche-digitale-bibliothek.de/item/223HW6FWOQ76BH2QWZIBG25BHOXKCY2I,notated music,fallback,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,,,http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002
Text,Library,http://www.deutsche-digitale-bibliothek.de/item/2232SHIEGSHBLDSJUZF4PL53QYCFXSUX,text,fallback,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,,,http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002
Text,Media Library,http://www.deutsche-digitale-bibliothek.de/item/FAZXABZIZO4MNZODFU3V472OEJLKEPGN,Artikel,any-mediatype,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,fabio,D9 fallback,http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte005
Text,Media Library,http://www.deutsche-digitale-bibliothek.de/item/SAQGK3E6MS2GNDSHFUBSIBXJ2IXAI3IL,Artikel,any-mediatype,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,fabio,D9 fallback,http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte005
Text,Museum,http://www.deutsche-digitale-bibliothek.de/item/5VQSQFBD7YASNGSUVMVJVIR43JAQR777,Abschnitt,any-mediatype,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,fabio,D9 fallback,http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte006
Text,Museum,http://www.deutsche-digitale-bibliothek.de/item/5HC6XGU6CNKO22MKFX4XZRJ6RXAHXFLE,Druck,any-mediatype,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,fabio,D9 fallback,http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte006
Text,Museum,http://www.deutsche-digitale-bibliothek.de/item/CSRHNOHCB7SDJ2HF4DAHGZ6OCRQSF4QJ,Druck,any-mediatype,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,fabio,D9 fallback,http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte006
Text,Museum,http://www.deutsche-digitale-bibliothek.de/item/AKHNXJO3WFVOPSUEV5HY3HJXKUZXKJ2I,Forschungs- und Entwicklungsbericht,fallback,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,,,http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte006
Text,Museum,http://www.deutsche-digitale-bibliothek.de/item/C3JAJFQ43YBXPXHMNEBYBMW5XUN5FWMU,Zeitung,any-mediatype,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,fabio,D9 fallback,http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte006
Text,Others,http://www.deutsche-digitale-bibliothek.de/item/5Q3IOGBMHDPZGI2VREWK6EGGMKM522ZE,Abschnitt,any-mediatype,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,fabio,D9 fallback,http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte007
Text,Others,http://www.deutsche-digitale-bibliothek.de/item/CWQFJMIGRT24K2B3A76UHWWBM7Y23QCG,Abschnitt,any-mediatype,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,fabio,D9 fallback,http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte007
Text,Others,http://www.deutsche-digitale-bibliothek.de/item/DYOMZDTIROQXZYRXEAYPICNB62QDOJC7,Abschnitt,any-mediatype,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,fabio,D9 fallback,http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte007
Text,Others,http://www.deutsche-digitale-bibliothek.de/item/ACTU5HKXEIDGUGOU2JYCMAQHCJVLXWG3,Monografie,any-mediatype,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,fabio,D9 fallback,http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte007
Text,Others,http://www.deutsche-digitale-bibliothek.de/item/6TR7YP6VRY6KX6OBOUFAVIAPU2M77NQP,mehrbändiges Werk,any-mediatype,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,fabio,D9 fallback,http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte007
Text,Research,http://www.deutsche-digitale-bibliothek.de/item/2ID5VWAJXWFQEFLGV3PO2MX4GHO36NLG,Abschnitt,any-mediatype,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,fabio,D9 fallback,http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte004
Text,Research,http://www.deutsche-digitale-bibliothek.de/item/2O2OOPGKKEFKK67KD3VQVPYZ766QSQEH,Abschnitt,any-mediatype,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,fabio,D9 fallback,http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte004
Text,Research,http://www.deutsche-digitale-bibliothek.de/item/23GGVMAV6GA23GG5RAN5OGPCYRCIQQTG,Kapitel,any-mediatype,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,fabio,D9 fallback,http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte004
Text,Research,http://www.deutsche-digitale-bibliothek.de/item/2QNAT2USV3WQO2SBVARAI3DYI6TIZUUD,Kapitel,any-mediatype,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,fabio,D9 fallback,http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte004
Text,Research,http://www.deutsche-digitale-bibliothek.de/item/2TIGIZ5274KSDFKLDYUMPFYGCGYWWAUO,Kapitel,any-mediatype,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,fabio,D9 fallback,http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte004
Video,Archive,http://www.deutsche-digitale-bibliothek.de/item/6G6YZKQFXBRPHDQENHMTYAILXDOK3XXY,Interview,exact,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,ebucoreplus,+ http://www.ebu.ch/metadata/ontologies/ebucoreplus#EditorialWork (M-slot accumulated),http://ddb.vocnet.org/medientyp/mt005,http://ddb.vocnet.org/sparte/sparte001
Video,Archive,http://www.deutsche-digitale-bibliothek.de/item/B4HABHZNWXD6YX6YHTYVMPBAYD2WOUOT,Interview,exact,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,ebucoreplus,+ http://www.ebu.ch/metadata/ontologies/ebucoreplus#EditorialWork (M-slot accumulated),http://ddb.vocnet.org/medientyp/mt005,http://ddb.vocnet.org/sparte/sparte001
Video,Archive,http://www.deutsche-digitale-bibliothek.de/item/BXMOO2JQSGYDNDF7L5FZRSFY5WDPUHP6,Interview,exact,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,ebucoreplus,+ http://www.ebu.ch/metadata/ontologies/ebucoreplus#EditorialWork (M-slot accumulated),http://ddb.vocnet.org/medientyp/mt005,http://ddb.vocnet.org/sparte/sparte001
Video,Archive,http://www.deutsche-digitale-bibliothek.de/item/FOQJTKFDIND73GID7XDKUGPFZ75FLKOB,Interview,exact,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,ebucoreplus,+ http://www.ebu.ch/metadata/ontologies/ebucoreplus#EditorialWork (M-slot accumulated),http://ddb.vocnet.org/medientyp/mt005,http://ddb.vocnet.org/sparte/sparte001
Video,Archive,http://www.deutsche-digitale-bibliothek.de/item/GCUBBSNWTFRUAPVBTVX6UR7C5KNI6GJS,Interview,exact,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,ebucoreplus,+ http://www.ebu.ch/metadata/ontologies/ebucoreplus#EditorialWork (M-slot accumulated),http://ddb.vocnet.org/medientyp/mt005,http://ddb.vocnet.org/sparte/sparte001
Video,Library,http://www.deutsche-digitale-bibliothek.de/item/ADLLCHZRFMLYT6DXEEAP2DZKLNARLTZ2,zweidimensionales bewegtes Bild,exact,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,ebucoreplus,+ http://www.ebu.ch/metadata/ontologies/ebucoreplus#MediaResource (M-slot accumulated),http://ddb.vocnet.org/medientyp/mt005,http://ddb.vocnet.org/sparte/sparte002
Video,Library,http://www.deutsche-digitale-bibliothek.de/item/ATGZ5J3TBQTSD6JZA43YD3IY4F3CZ6US,zweidimensionales bewegtes Bild,exact,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,ebucoreplus,+ http://www.ebu.ch/metadata/ontologies/ebucoreplus#MediaResource (M-slot accumulated),http://ddb.vocnet.org/medientyp/mt005,http://ddb.vocnet.org/sparte/sparte002
Video,Library,http://www.deutsche-digitale-bibliothek.de/item/KZYOGI57PWU7BQIH36IRYV3HAXFY2CK7,zweidimensionales bewegtes Bild,exact,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,ebucoreplus,+ http://www.ebu.ch/metadata/ontologies/ebucoreplus#MediaResource (M-slot accumulated),http://ddb.vocnet.org/medientyp/mt005,http://ddb.vocnet.org/sparte/sparte002
Video,Library,http://www.deutsche-digitale-bibliothek.de/item/LNN5CA7CSBAUFODVRODBTSDCJYCVIG6M,zweidimensionales bewegtes Bild,exact,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,ebucoreplus,+ http://www.ebu.ch/metadata/ontologies/ebucoreplus#MediaResource (M-slot accumulated),http://ddb.vocnet.org/medientyp/mt005,http://ddb.vocnet.org/sparte/sparte002
Video,Library,http://www.deutsche-digitale-bibliothek.de/item/PLWM6AJVQ3U7I26YDWPB3POROPSVLMGS,zweidimensionales bewegtes Bild,exact,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,ebucoreplus,+ http://www.ebu.ch/metadata/ontologies/ebucoreplus#MediaResource (M-slot accumulated),http://ddb.vocnet.org/medientyp/mt005,http://ddb.vocnet.org/sparte/sparte002
Video,Media Library,http://www.deutsche-digitale-bibliothek.de/item/2FNL5M5MXDIVOSHI4EYS7SYIA35YPNN7,Dokumentarfilm,exact,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,ebucoreplus,+ http://www.ebu.ch/metadata/ontologies/ebucoreplus#EditorialWork (M-slot accumulated),http://ddb.vocnet.org/medientyp/mt005,http://ddb.vocnet.org/sparte/sparte005
Video,Media Library,http://www.deutsche-digitale-bibliothek.de/item/2XVUCUIXQZV4QZUPRTQ7KBM25ODV466M,Dokumentarfilm,exact,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,ebucoreplus,+ http://www.ebu.ch/metadata/ontologies/ebucoreplus#EditorialWork (M-slot accumulated),http://ddb.vocnet.org/medientyp/mt005,http://ddb.vocnet.org/sparte/sparte005
Video,Media Library,http://www.deutsche-digitale-bibliothek.de/item/2T3D5RSUJNYOBTFMPWKZP6KHS75LWKCK,Trailer,exact,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,ebucoreplus,+ http://www.ebu.ch/metadata/ontologies/ebucoreplus#EditorialWork (M-slot accumulated),http://ddb.vocnet.org/medientyp/mt005,http://ddb.vocnet.org/sparte/sparte005
Video,Media Library,http://www.deutsche-digitale-bibliothek.de/item/3AFZUHNR3IRKKWU6MKI4ZXWIT4UJTNDT,Trailer,exact,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,ebucoreplus,+ http://www.ebu.ch/metadata/ontologies/ebucoreplus#EditorialWork (M-slot accumulated),http://ddb.vocnet.org/medientyp/mt005,http://ddb.vocnet.org/sparte/sparte005
Video,Media Library,http://www.deutsche-digitale-bibliothek.de/item/3RTM6R6ERFXD4Z5VG3RBI6F6ZVFWJLAE,Trailer,exact,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,ebucoreplus,+ http://www.ebu.ch/metadata/ontologies/ebucoreplus#EditorialWork (M-slot accumulated),http://ddb.vocnet.org/medientyp/mt005,http://ddb.vocnet.org/sparte/sparte005
Video,Museum,http://www.deutsche-digitale-bibliothek.de/item/AFMKOSREAGJUFVCC5FECFOBS77LM24DH,Inszenierung,exact,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,ebucoreplus,+ http://www.ebu.ch/metadata/ontologies/ebucoreplus#EditorialWork (M-slot accumulated),http://ddb.vocnet.org/medientyp/mt005,http://ddb.vocnet.org/sparte/sparte006
Video,Museum,http://www.deutsche-digitale-bibliothek.de/item/BTWFSEO3PM47IQFRMV24JO55TR4PBLFJ,Inszenierung,exact,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,ebucoreplus,+ http://www.ebu.ch/metadata/ontologies/ebucoreplus#EditorialWork (M-slot accumulated),http://ddb.vocnet.org/medientyp/mt005,http://ddb.vocnet.org/sparte/sparte006
Video,Museum,http://www.deutsche-digitale-bibliothek.de/item/BVYXQPRC6ENGMIXABUDEGOWMGXKM4HK3,Inszenierung,exact,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,ebucoreplus,+ http://www.ebu.ch/metadata/ontologies/ebucoreplus#EditorialWork (M-slot accumulated),http://ddb.vocnet.org/medientyp/mt005,http://ddb.vocnet.org/sparte/sparte006
Video,Museum,http://www.deutsche-digitale-bibliothek.de/item/4WOHBRASH2L2PJ5GV53J75GG2VF4P4QH,Videofilm,exact,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,ebucoreplus,+ http://www.ebu.ch/metadata/ontologies/ebucoreplus#EditorialWork (M-slot accumulated),http://ddb.vocnet.org/medientyp/mt005,http://ddb.vocnet.org/sparte/sparte006
Video,Museum,http://www.deutsche-digitale-bibliothek.de/item/CA7I6LW3GBG6PPUWMQKI6LEMOI6PLFJP,Videofilm,exact,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,ebucoreplus,+ http://www.ebu.ch/metadata/ontologies/ebucoreplus#EditorialWork (M-slot accumulated),http://ddb.vocnet.org/medientyp/mt005,http://ddb.vocnet.org/sparte/sparte006
any,Library,http://www.deutsche-digitale-bibliothek.de/item/42XLCQFQ2EVNZNFHWOSAV4FPQTZJJTZ4,Artikel,any-sector,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,fabio,D9 fallback,any,http://ddb.vocnet.org/sparte/sparte002
any,Library,http://www.deutsche-digitale-bibliothek.de/item/56J6FTK2LBQYUTWWRVUCBNYHW63O2JJQ,Artikel,any-sector,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,fabio,D9 fallback,any,http://ddb.vocnet.org/sparte/sparte002
any,Library,http://www.deutsche-digitale-bibliothek.de/item/HK556NPUHG5YHQP7B63WZF5YSP4YKX6H,Artikel,any-sector,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,fabio,D9 fallback,any,http://ddb.vocnet.org/sparte/sparte002
any,Library,http://www.deutsche-digitale-bibliothek.de/item/7NQC37EMLKVFVUNGWIWBXHOO6AMHF63B,Buch,any-sector,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,fabio,D9 fallback,any,http://ddb.vocnet.org/sparte/sparte002
any,Library,http://www.deutsche-digitale-bibliothek.de/item/BSTFR3UEXVQO6JOOKCMR3EZ5YWEHWADT,Buchbeitrag,any-sector,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,fabio,D9 fallback,any,http://ddb.vocnet.org/sparte/sparte002
